<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;60;20061121;170000;65450.0500000;65500.0000000;64890.0000000;65080.0000000;2193
SBER;60;20061121;180000;65066.0900000;65450.0000000;65061.0000000;65305.1200000;2127
SBER;60;20061121;190000;65305.1100000;65488.0000000;65152.0000000;65205.0000000;1551
SBER;60;20061122;110000;65500.0000000;65799.0000000;65499.9900000;65500.0200000;1503
SBER;60;20061122;120000;65550.0000000;66000.0100000;65400.1100000;65739.0000000;5950
SBER;60;20061122;130000;65745.0000000;65895.0000000;65602.3000000;65666.9300000;1044
SBER;60;20061122;140000;65666.9300000;65749.9900000;65500.0000000;65550.0000000;1905
SBER;60;20061122;150000;65550.0000000;65648.0000000;65450.0000000;65589.0000000;263
SBER;60;20061122;160000;65550.0000000;65730.0000000;65500.0000000;65600.0000000;1092
SBER;60;20061122;170000;65550.0000000;66200.0000000;65500.0000000;65703.0500000;5415
SBER;60;20061122;180000;65799.9800000;65983.0000000;65650.0000000;65800.0200000;793
SBER;60;20061122;190000;65802.0000000;65860.0000000;65600.0000000;65600.0000000;2326
SBER;60;20061123;110000;65899.9800000;65919.1300000;65667.0100000;65759.1200000;747
SBER;60;20061123;120000;65801.0000000;66235.0000000;65650.0000000;66200.0100000;3821
SBER;60;20061123;130000;66200.0000000;66300.0000000;66100.0000000;66100.0000000;2284
SBER;60;20061123;140000;66100.0100000;66183.6100000;65900.0000000;65999.8900000;1363
SBER;60;20061123;150000;65902.5000000;65990.0000000;65660.0000000;65835.0200000;1608
SBER;60;20061123;160000;65835.0000000;65949.9000000;65751.0100000;65949.9000000;361
SBER;60;20061123;170000;65900.0000000;65949.8700000;65751.0100000;65899.9900000;220
SBER;60;20061123;180000;65881.0000000;65900.0000000;65757.0000000;65798.9900000;714
SBER;60;20061123;190000;65798.9900000;65845.0000000;65570.0000000;65810.0000000;1506
SBER;60;20061124;110000;65899.0000000;65989.0000000;65500.0000000;65600.0000000;801
SBER;60;20061124;120000;65600.0000000;65800.0100000;65550.1100000;65700.0000000;935
SBER;60;20061124;130000;65720.0000000;65773.9800000;65650.0000000;65700.0000000;491
SBER;60;20061124;140000;65739.9800000;65800.0000000;65700.0000000;65760.0000000;412
SBER;60;20061124;150000;65790.0000000;65795.0000000;65652.0000000;65661.2200000;411
SBER;60;20061124;160000;65661.2500000;65850.0000000;65661.2200000;65800.0000000;304
SBER;60;20061124;170000;65779.8900000;65837.0000000;65700.0000000;65836.8500000;406
SBER;60;20061124;180000;65836.8000000;65850.0000000;65669.7900000;65715.9900000;401
SBER;60;20061124;190000;65700.0000000;65950.0000000;65660.0000000;65760.2300000;1210
SBER;60;20061127;110000;66000.0000000;66200.0000000;65803.0100000;66120.1000000;2343
SBER;60;20061127;120000;66150.0000000;66500.0000000;66100.1000000;66418.0000000;2881
SBER;60;20061127;130000;66418.0000000;66590.0000000;66112.0000000;66150.0000000;4227
SBER;60;20061127;140000;66132.0200000;66249.0000000;65900.0000000;66000.0000000;1775
SBER;60;20061127;150000;66000.0000000;66099.9900000;65900.0000000;65940.0000000;872
SBER;60;20061127;160000;65950.0000000;66000.0000000;65900.0000000;65999.9900000;392
SBER;60;20061127;170000;65950.0000000;66100.0000000;65950.0000000;66049.9900000;620
SBER;60;20061127;180000;66049.9900000;66150.0000000;65810.0000000;65815.0000000;1322
SBER;60;20061127;190000;65812.0800000;65815.0000000;65330.0000000;65450.1000000;3498
SBER;60;20061128;110000;65350.0000000;65450.0000000;65100.0000000;65450.0000000;3753
SBER;60;20061128;120000;65448.9900000;65789.0000000;64800.0000000;64900.0000000;9102
SBER;60;20061128;130000;64901.0000000;65088.9800000;64811.0200000;64956.0000000;4263
SBER;60;20061128;140000;64956.0000000;65200.0000000;64956.0000000;65200.0000000;2912
SBER;60;20061128;150000;65225.0800000;65249.9500000;65003.3000000;65240.0000000;1610
SBER;60;20061128;160000;65238.0000000;65400.0000000;65160.0000000;65289.9900000;440
SBER;60;20061128;170000;65290.0000000;65400.0000000;65000.0000000;65400.0000000;2795
SBER;60;20061128;180000;65389.9900000;65491.0000000;64600.0000000;64691.1700000;4405
SBER;60;20061128;190000;64675.0000000;65200.0000000;64600.1000000;65200.0000000;2363
SBER;60;20061129;110000;65450.0000000;65954.0000000;65300.0000000;65850.0000000;3480
SBER;60;20061129;120000;65820.0100000;65820.0100000;65300.0000000;65300.0000000;2797
SBER;60;20061129;130000;65250.0000000;65477.7700000;65215.0000000;65410.0000000;2149
SBER;60;20061129;140000;65410.0100000;65599.0000000;65334.0000000;65431.0000000;997
SBER;60;20061129;150000;65427.0000000;65588.0000000;65360.0200000;65560.0000000;1041
SBER;60;20061129;160000;65560.0000000;65577.9700000;65365.0100000;65400.0000000;631
SBER;60;20061129;170000;65439.9700000;65577.0000000;65250.0000000;65576.9300000;1786
SBER;60;20061129;180000;65576.9300000;65683.2100000;65390.0500000;65505.0000000;1140
SBER;60;20061129;190000;65510.0000000;65999.0000000;65503.0000000;65850.0000000;2571
SBER;60;20061130;110000;65800.0000000;66166.0000000;65501.0000000;65865.1200000;1709
SBER;60;20061130;120000;65855.2000000;66120.0000000;65703.0200000;65788.8900000;2700
SBER;60;20061130;130000;65735.5000000;65784.9400000;65501.0000000;65707.0000000;1073
SBER;60;20061130;140000;65705.0000000;65784.0000000;65400.0000000;65599.9600000;941
SBER;60;20061130;150000;65500.4200000;65597.5800000;65351.0000000;65410.0000000;457
SBER;60;20061130;160000;65370.0100000;65490.0000000;65300.0000000;65400.0000000;1158
SBER;60;20061130;170000;65400.0000000;65459.0000000;65350.0000000;65388.0000000;481
SBER;60;20061130;180000;65388.0000000;65448.0000000;65212.0300000;65350.0000000;822
SBER;60;20061130;190000;65340.0000000;65600.0000000;65330.0000000;65430.0000000;1977
SBER;60;20061201;110000;65600.0000000;65787.2100000;65312.0000000;65667.9800000;478
SBER;60;20061201;120000;65625.0100000;65625.0100000;64701.3700000;64845.0000000;7328
SBER;60;20061201;130000;64812.0000000;65169.9000000;64750.0000000;64855.0000000;3375
SBER;60;20061201;140000;64870.0000000;64965.0000000;64710.0000000;64800.0000000;1282
SBER;60;20061201;150000;64800.0600000;65299.0000000;64800.0300000;65000.0100000;6816
SBER;60;20061201;160000;65149.9000000;65173.3300000;64750.0000000;65150.0000000;3451
SBER;60;20061201;170000;65150.0000000;65272.0000000;65016.0000000;65161.0000000;2038
SBER;60;20061201;180000;65110.0000000;65499.0000000;65110.0000000;65499.0000000;1733
SBER;60;20061201;190000;65474.9800000;65499.0000000;65041.0000000;65369.0000000;1707
SBER;60;20061204;110000;65264.3600000;65500.0000000;65169.1000000;65340.0000000;854
SBER;60;20061204;120000;65340.0000000;65500.0000000;65260.8200000;65380.0000000;1278
SBER;60;20061204;130000;65350.0000000;65489.9900000;65000.0000000;65110.0000000;2326
SBER;60;20061204;140000;65191.0000000;65600.0000000;65050.0000000;65165.0000000;7537
SBER;60;20061204;150000;65165.0000000;65200.0000000;64956.0300000;65100.0000000;1276
SBER;60;20061204;160000;65102.0100000;65200.0000000;65030.1200000;65150.0000000;892
SBER;60;20061204;170000;65147.0000000;65150.0000000;65031.0000000;65090.1000000;417
SBER;60;20061204;180000;65082.1000000;65400.0000000;65030.1400000;65299.9600000;2359
SBER;60;20061204;190000;65300.0000000;65479.0000000;65200.0000000;65474.0000000;1527
SBER;60;20061205;110000;65600.0000000;65750.0000000;65405.0200000;65550.0100000;1254
SBER;60;20061205;120000;65579.9900000;65600.0000000;65405.0000000;65599.9600000;1941
SBER;60;20061205;130000;65550.0000000;65639.9900000;65476.0000000;65500.0000000;2017
SBER;60;20061205;140000;65476.0100000;65650.0000000;65475.9900000;65580.0000000;1573
SBER;60;20061205;150000;65634.0000000;65675.0000000;65500.0000000;65600.0100000;1165
SBER;60;20061205;160000;65645.0000000;66000.0000000;65551.2000000;65732.0200000;3981
SBER;60;20061205;170000;65779.9900000;65960.0000000;65705.0000000;65752.1300000;1025
SBER;60;20061205;180000;65839.9800000;65849.0000000;65650.0000000;65750.0000000;808
SBER;60;20061205;190000;65650.0600000;65780.9900000;65650.0100000;65702.0000000;633
SBER;60;20061206;110000;65850.0000000;65988.0000000;65500.0000000;65600.0000000;1334
SBER;60;20061206;120000;65698.9700000;65998.0000000;65550.0000000;65950.0000000;3290
SBER;60;20061206;130000;65980.0000000;66250.0000000;65950.0000000;66097.0100000;4405
SBER;60;20061206;140000;66120.0000000;67800.0000000;66097.0000000;67250.0000000;18880
SBER;60;20061206;150000;67250.0000000;68000.0000000;67151.0000000;67300.0000000;7084
SBER;60;20061206;160000;67350.0000000;68111.0000000;67308.0000000;67944.9600000;6595
SBER;60;20061206;170000;67940.1000000;67985.1000000;67603.0200000;67640.0000000;8500
SBER;60;20061206;180000;67620.0000000;68677.0000000;67620.0000000;68600.0100000;7822
SBER;60;20061206;190000;68666.0000000;69298.0000000;68501.0000000;69200.0000000;6337
SBER;60;20061207;110000;69150.0000000;70150.0000000;69113.0000000;70100.0000000;8242
SBER;60;20061207;120000;70100.0000000;70145.0000000;68801.0700000;69115.0000000;10024
SBER;60;20061207;130000;69115.0000000;69680.0000000;69002.0000000;69600.0000000;5143
SBER;60;20061207;140000;69600.0000000;71099.0000000;69500.0200000;70700.0000000;8923
SBER;60;20061207;150000;70705.1300000;71990.0000000;70625.0000000;71450.0000000;8972
SBER;60;20061207;160000;71320.0300000;71999.9900000;71100.0300000;71630.0000000;5737
SBER;60;20061207;170000;71698.0000000;72245.0000000;71413.0500000;72000.0000000;8209
SBER;60;20061207;180000;71950.0000000;72150.0100000;71635.0000000;72100.0000000;7304
SBER;60;20061207;190000;72100.0000000;72300.0000000;71438.3700000;71600.0900000;5795
SBER;60;20061208;110000;70401.0000000;72273.0000000;70355.0000000;71992.0000000;5585
SBER;60;20061208;120000;71992.0000000;71992.0000000;71200.0000000;71275.0000000;6814
SBER;60;20061208;130000;71265.0000000;71547.6500000;70900.0000000;71250.0000000;3768
SBER;60;20061208;140000;71344.7200000;71770.0000000;71344.7200000;71551.0000000;1787
SBER;60;20061208;150000;71550.0000000;72690.0000000;71402.0000000;72650.0000000;5797
SBER;60;20061208;160000;72649.0000000;72800.0000000;72251.0000000;72440.0000000;3623
SBER;60;20061208;170000;72440.0000000;72760.0000000;72370.0300000;72500.0000000;3237
SBER;60;20061208;180000;72499.9800000;73550.0000000;72415.0000000;73389.9800000;11072
SBER;60;20061208;190000;73389.9900000;73898.9900000;73203.0100000;73849.9900000;6816
SBER;60;20061211;110000;73849.9900000;74499.9800000;73550.0000000;74480.0000000;5826
SBER;60;20061211;120000;74480.0000000;76100.0000000;74361.0000000;75900.0000000;12748
SBER;60;20061211;130000;75900.0000000;77990.0000000;75721.0100000;77001.1000000;14520
SBER;60;20061211;140000;77098.0000000;77285.9700000;75412.0100000;75800.0400000;11626
SBER;60;20061211;150000;75800.0400000;75869.0000000;74271.0000000;75123.0000000;12530
SBER;60;20061211;160000;75229.9300000;75699.9300000;74700.0000000;75299.9500000;8459
SBER;60;20061211;170000;75399.8200000;75690.0000000;75222.1400000;75550.0000000;2900
SBER;60;20061211;180000;75550.0000000;75698.0000000;75250.0000000;75250.1000000;3442
SBER;60;20061211;190000;75379.0000000;75470.0000000;74900.0300000;75130.0000000;4393
SBER;60;20061212;110000;75005.0000000;76776.9600000;74850.0000000;76150.0000000;5561
SBER;60;20061212;120000;76150.0000000;76680.0000000;76012.0000000;76110.0100000;3729
SBER;60;20061212;130000;76110.0700000;76550.0000000;76110.0500000;76550.0000000;2521
SBER;60;20061212;140000;76567.0000000;76948.0000000;76307.0000000;76312.0000000;3817
SBER;60;20061212;150000;76312.0100000;76444.4400000;76067.0000000;76299.9900000;4975
SBER;60;20061212;160000;76250.0000000;76279.9900000;75700.0000000;76278.0000000;4288
SBER;60;20061212;170000;76230.0000000;76550.0000000;76203.0000000;76450.0000000;2725
SBER;60;20061212;180000;76449.0000000;76550.0000000;76201.0000000;76500.0000000;2546
SBER;60;20061212;190000;76510.0000000;76520.0000000;76125.0000000;76200.0000000;2971
SBER;60;20061213;110000;76450.0000000;77175.0000000;76250.0100000;76600.2000000;5886
SBER;60;20061213;120000;76640.0000000;76671.0000000;75057.0100000;75100.0000000;8991
SBER;60;20061213;130000;75170.0000000;76099.9900000;75100.0000000;75406.0000000;6052
SBER;60;20061213;140000;75406.0000000;76230.0000000;75310.0000000;76230.0000000;6414
SBER;60;20061213;150000;76150.0100000;76780.9800000;76150.0000000;76400.0000000;5445
SBER;60;20061213;160000;76400.0000000;76780.0000000;76003.0400000;76550.0000000;2349
SBER;60;20061213;170000;76551.0000000;76589.9600000;75823.0000000;76095.9400000;3068
SBER;60;20061213;180000;76138.0000000;76943.0000000;76052.0000000;76942.0000000;8354
SBER;60;20061213;190000;76942.9900000;77699.9900000;76820.0000000;77640.0000000;7826
SBER;60;20061214;110000;77700.0000000;78399.0000000;77650.0000000;77870.0000000;4182
SBER;60;20061214;120000;77870.0000000;78490.0000000;77702.1000000;77805.0000000;6126
SBER;60;20061214;130000;77702.1600000;78246.9900000;77702.1500000;78000.0000000;4674
SBER;60;20061214;140000;77999.9900000;78300.0000000;77651.1000000;78000.0000000;3328
SBER;60;20061214;150000;77952.0200000;78253.0000000;77800.0000000;78190.0000000;1325
SBER;60;20061214;160000;78189.9900000;78298.0000000;77880.0000000;77880.0000000;1291
SBER;60;20061214;170000;77899.9900000;78055.0000000;77400.0000000;77530.0200000;3371
SBER;60;20061214;180000;77684.0000000;77950.9000000;77312.0000000;77700.0000000;3088
SBER;60;20061214;190000;77700.0000000;78989.8000000;77700.0000000;78750.0000000;9300
SBER;60;20061215;110000;79001.0000000;79100.0200000;78550.0000000;78750.0000000;3452
SBER;60;20061215;120000;78750.0000000;78900.0000000;78250.0000000;78721.5200000;2461
SBER;60;20061215;130000;78800.9600000;79000.0000000;78727.0000000;78800.5000000;3125
SBER;60;20061215;140000;78813.0000000;78813.1000000;77923.3900000;78100.0000000;5305
SBER;60;20061215;150000;78150.0000000;78524.0000000;78100.0000000;78458.6100000;1209
SBER;60;20061215;160000;78478.0000000;78579.0000000;78212.0000000;78500.0000000;1361
SBER;60;20061215;170000;78500.0000000;78869.9900000;78301.1000000;78760.0000000;1725
SBER;60;20061215;180000;78869.9800000;78900.0000000;78277.7700000;78318.0100000;2103
SBER;60;20061215;190000;78330.0100000;78700.0000000;78200.0000000;78250.0000000;1914
SBER;60;20061218;110000;78211.0000000;78211.0000000;76700.0000000;77941.0000000;3068
SBER;60;20061218;120000;77947.0000000;78498.0000000;77855.0200000;78405.0000000;4289
SBER;60;20061218;130000;78407.9900000;79490.0000000;78265.0100000;79379.8500000;8779
SBER;60;20061218;140000;79349.0000000;79380.0000000;79200.0000000;79380.0000000;1733
SBER;60;20061218;150000;79380.0000000;79900.0000000;79220.0000000;79650.0000000;5781
SBER;60;20061218;160000;79650.0000000;80830.0000000;79600.0000000;80340.0000000;8885
SBER;60;20061218;170000;80340.0000000;80600.0000000;79732.0000000;80399.9600000;6669
SBER;60;20061218;180000;80399.0000000;80649.9700000;80099.9900000;80190.0000000;4505
SBER;60;20061218;190000;80288.0000000;81690.0000000;80150.0000000;81200.0000000;20185
SBER;60;20061219;110000;80800.0000000;81900.0000000;80600.0000000;81900.0000000;5934
SBER;60;20061219;120000;81900.0000000;82180.0000000;81398.3900000;81398.3900000;7122
SBER;60;20061219;130000;81391.0200000;81579.0000000;81000.0000000;81284.0000000;4003
SBER;60;20061219;140000;81210.0100000;81587.6100000;80940.0000000;81400.0000000;2922
SBER;60;20061219;150000;81400.0000000;81494.0000000;81221.0000000;81394.8800000;1275
SBER;60;20061219;160000;81312.1300000;81995.0000000;81300.0100000;81500.0000000;3147
SBER;60;20061219;170000;81500.0000000;81659.9700000;81002.0200000;81050.0000000;2538
SBER;60;20061219;180000;81050.0000000;81230.0000000;79200.0100000;80440.0000000;14713
SBER;60;20061219;190000;80439.9900000;80580.0000000;79701.0000000;80100.0000000;5496
SBER;60;20061220;110000;80400.0000000;81600.0000000;80400.0000000;81280.0000000;4518
SBER;60;20061220;120000;81280.0000000;82699.9300000;81202.0000000;82540.0000000;11118
SBER;60;20061220;130000;82503.0100000;82618.0300000;82150.0000000;82400.0000000;7811
SBER;60;20061220;140000;82400.0000000;82474.9900000;81906.1000000;82300.0000000;4443
SBER;60;20061220;150000;82300.0000000;82390.0000000;81700.0000000;81780.0000000;3266
SBER;60;20061220;160000;81710.0000000;82090.0000000;81330.0000000;81459.9800000;4323
SBER;60;20061220;170000;81459.0000000;81875.0000000;81358.0100000;81563.0000000;1994
SBER;60;20061220;180000;81596.5000000;82790.0000000;81596.5000000;82680.0000000;7339
SBER;60;20061220;190000;82680.0000000;82800.0000000;82050.0900000;82300.0100000;4586
SBER;60;20061221;110000;82310.0000000;83419.0000000;82250.0000000;82750.0000000;5534
SBER;60;20061221;120000;82702.0000000;83184.9900000;82450.0000000;82559.0000000;4664
SBER;60;20061221;130000;82559.0000000;82989.0000000;81900.0000000;82704.0200000;6992
SBER;60;20061221;140000;82770.0000000;82880.0000000;82359.6600000;82670.0000000;5061
SBER;60;20061221;150000;82670.0000000;82795.0000000;82560.0000000;82655.0000000;1831
SBER;60;20061221;160000;82655.0000000;82879.9800000;82113.0200000;82488.0000000;3478
SBER;60;20061221;170000;82487.9400000;82535.0000000;82113.0200000;82310.0000000;1016
SBER;60;20061221;180000;82305.0000000;82699.0000000;82205.0000000;82399.9800000;1888
SBER;60;20061221;190000;82400.0000000;82749.0000000;82113.0100000;82611.1000000;2761
SBER;60;20061222;110000;82399.0000000;82700.0000000;81102.0100000;82275.0000000;4616
SBER;60;20061222;120000;82278.0000000;83160.0000000;82200.0000000;83099.9300000;6192
SBER;60;20061222;130000;83099.9300000;83188.0000000;82402.0000000;82548.9800000;2145
SBER;60;20061222;140000;82548.9800000;82824.0000000;82450.0000000;82800.0000000;1032
SBER;60;20061222;150000;82746.4700000;82899.0000000;82331.9500000;82501.1600000;2161
SBER;60;20061222;160000;82501.0100000;82600.0000000;82250.0000000;82290.0000000;966
SBER;60;20061222;170000;82349.0000000;82599.0000000;82300.0000000;82420.3200000;2236
SBER;60;20061222;180000;82450.0000000;82489.0000000;81700.0000000;81710.0100000;5150
SBER;60;20061222;190000;81710.0100000;81950.0000000;81600.0000000;81768.0400000;4150
SBER;60;20061225;110000;81768.0400000;82310.0900000;81350.0000000;81999.9900000;2389
SBER;60;20061225;120000;81999.7800000;82189.9000000;81500.0000000;81900.0000000;2031
SBER;60;20061225;130000;81806.8100000;81900.0000000;81660.0000000;81711.0000000;1225
SBER;60;20061225;140000;81694.9900000;81731.0000000;81205.0000000;81207.3300000;1832
SBER;60;20061225;150000;81207.3300000;81259.0000000;80770.0000000;80850.0000000;3594
SBER;60;20061225;160000;80850.0000000;81250.0000000;80602.0000000;81151.1400000;2183
SBER;60;20061225;170000;81170.0000000;82189.0500000;81156.0000000;81801.1000000;5216
SBER;60;20061225;180000;81755.0100000;81849.9600000;81310.0900000;81666.9000000;1583
SBER;60;20061225;190000;81666.9000000;81747.9500000;81151.0000000;81151.0000000;1296
SBER;60;20061226;110000;81300.0000000;81699.9900000;80900.0000000;81668.9900000;2052
SBER;60;20061226;120000;81670.0000000;81670.0000000;81200.0000000;81450.0000000;4898
SBER;60;20061226;130000;81499.9300000;81699.0400000;81160.0000000;81400.0000000;2062
SBER;60;20061226;140000;81400.0000000;81400.0000000;81050.0000000;81205.0000000;1320
SBER;60;20061226;150000;81279.9400000;81300.0000000;81000.0000000;81051.0300000;1535
SBER;60;20061226;160000;81062.0000000;81395.0000000;81023.1000000;81199.9500000;1501
SBER;60;20061226;170000;81189.0000000;81340.0000000;81025.0000000;81339.9300000;1803
SBER;60;20061226;180000;81339.9300000;81339.9500000;81101.0000000;81101.0000000;778
SBER;60;20061226;190000;81200.0000000;81255.9800000;81000.0000000;81056.0000000;1834
SBER;60;20061227;110000;81000.0000000;82299.0000000;81000.0000000;82200.0000000;6985
SBER;60;20061227;120000;82189.0000000;82484.0000000;81825.0200000;82000.0000000;7633
SBER;60;20061227;130000;82000.0000000;82388.9900000;81800.0000000;82130.0400000;8333
SBER;60;20061227;140000;82131.2000000;82598.0000000;82052.0000000;82450.0000000;4375
SBER;60;20061227;150000;82356.0000000;82775.0000000;82215.0400000;82601.0600000;3883
SBER;60;20061227;160000;82604.5600000;82800.0000000;82500.0000000;82589.9800000;3084
SBER;60;20061227;170000;82589.9800000;83250.0000000;82562.0000000;83000.0000000;5178
SBER;60;20061227;180000;82990.0000000;83835.0000000;82911.0000000;83670.0000000;7366
SBER;60;20061227;190000;83611.0000000;84875.0000000;83460.5200000;84781.0000000;7457
SBER;60;20061228;110000;85100.0000000;88550.0000000;85100.0000000;88387.0000000;13042
SBER;60;20061228;120000;88300.0000000;90348.9900000;88201.0000000;89805.0500000;15772
SBER;60;20061228;130000;89908.0000000;90001.0100000;89000.0000000;89250.0000000;9801
SBER;60;20061228;140000;89291.9500000;89437.0000000;88940.0000000;89121.0000000;4180
SBER;60;20061228;150000;89130.0000000;89777.0000000;89130.0000000;89650.0000000;3708
SBER;60;20061228;160000;89640.0000000;89640.0000000;89010.0000000;89300.0000000;4839
SBER;60;20061228;170000;89300.0000000;89800.0000000;89100.0000000;89701.0000000;3933
SBER;60;20061228;180000;89701.0000000;89760.0000000;89050.0000000;89580.0000000;4651
SBER;60;20061228;190000;89580.0000000;89850.0100000;89302.0000000;89670.2000000;5939
SBER;60;20061229;110000;90500.0000000;92890.0000000;90150.0000000;90322.0000000;8393
SBER;60;20061229;120000;90322.0000000;91998.9400000;90255.0400000;91976.9900000;7384
SBER;60;20061229;130000;91976.9900000;93600.0000000;91815.0000000;92758.8000000;10882
SBER;60;20070109;110000;89995.0000000;90606.0000000;87600.0000000;89800.0000000;8001
SBER;60;20070109;120000;89796.6200000;90100.0000000;89100.0000000;89922.0000000;6376
SBER;60;20070109;130000;89990.0000000;90000.0100000;88155.0000000;88202.0000000;5268
SBER;60;20070109;140000;88299.9900000;88408.9500000;87120.0000000;88000.0000000;4978
SBER;60;20070109;150000;87900.0000000;88189.0000000;85741.0200000;85830.0000000;6598
SBER;60;20070109;160000;85830.0100000;86189.0000000;84805.0000000;85000.0000000;8268
SBER;60;20070109;170000;84950.0000000;85392.0000000;82252.8600000;83100.0000000;8121
SBER;60;20070109;180000;83050.0100000;85451.0000000;83050.0000000;84279.9600000;11869
SBER;60;20070109;190000;84279.9600000;84480.0000000;83501.0000000;83530.0000000;6366
SBER;60;20070110;110000;83668.0000000;84888.0000000;82430.0000000;83095.0000000;7668
SBER;60;20070110;120000;82999.0000000;84199.9800000;82839.2800000;83349.9900000;12801
SBER;60;20070110;130000;83379.9900000;83588.0000000;81250.0000000;81800.0000000;11393
SBER;60;20070110;140000;81801.0000000;81994.0000000;80051.0000000;80500.0000000;9869
SBER;60;20070110;150000;80500.0200000;80674.0000000;78701.0000000;79010.0000000;16024
SBER;60;20070110;160000;79085.0000000;81700.0000000;79011.2000000;81390.0000000;14522
SBER;60;20070110;170000;81389.9900000;82100.0000000;80300.0000000;82099.9700000;13900
SBER;60;20070110;180000;82001.0400000;83390.0000000;81358.4600000;81890.0000000;12231
SBER;60;20070110;190000;81890.0000000;82800.0000000;81026.0000000;82599.9900000;7535
SBER;60;20070111;110000;82000.0000000;84400.0000000;81555.5500000;83887.9800000;7965
SBER;60;20070111;120000;83887.9700000;85079.0000000;83550.0000000;84500.0000000;12282
SBER;60;20070111;130000;84500.0000000;87833.0000000;84402.0100000;87790.0000000;14873
SBER;60;20070111;140000;87789.0000000;88600.0000000;86150.0000000;86810.0400000;18190
SBER;60;20070111;150000;86999.9400000;87275.0000000;86323.0000000;86425.0000000;6422
SBER;60;20070111;160000;86500.0000000;86650.0000000;85126.0000000;86190.0100000;13417
SBER;60;20070111;170000;86200.0000000;86240.0000000;85125.0000000;85514.4400000;8994
SBER;60;20070111;180000;85514.4400000;87057.9800000;85300.0000000;86470.0000000;12720
SBER;60;20070111;190000;86470.0000000;87480.0000000;86405.0400000;86850.0000000;8878
SBER;60;20070112;110000;86750.0000000;87747.9800000;86301.0000000;86900.0000000;13122
SBER;60;20070112;120000;86900.0000000;87949.0000000;86800.0000000;87389.9800000;14856
SBER;60;20070112;130000;87389.9800000;87390.0000000;86701.0200000;86998.0000000;6479
SBER;60;20070112;140000;86997.8800000;87249.9000000;86712.0500000;87010.0000000;3460
SBER;60;20070112;150000;87010.0000000;87160.0000000;86875.2000000;86881.0200000;1242
SBER;60;20070112;160000;86939.5200000;87088.9400000;86135.0000000;86400.0000000;5307
SBER;60;20070112;170000;86400.0100000;86770.0000000;86113.0000000;86502.0000000;6508
SBER;60;20070112;180000;86585.0000000;87385.0000000;86123.0000000;87385.0000000;4192
SBER;60;20070112;190000;87385.0000000;87400.0000000;86651.0300000;86651.0300000;4074
SBER;60;20070115;110000;87795.0000000;88900.0000000;87700.0000000;88550.0000000;9039
SBER;60;20070115;120000;88550.0000000;89620.0000000;88401.0000000;89500.0000000;12109
SBER;60;20070115;130000;89500.0000000;89539.9900000;88661.0000000;88800.0000000;11031
SBER;60;20070115;140000;88720.0000000;88999.9300000;88113.0000000;88350.0000000;3728
SBER;60;20070115;150000;88388.0000000;88899.9800000;88350.0000000;88755.0000000;2842
SBER;60;20070115;160000;88840.0000000;89200.0000000;88755.0000000;88999.9800000;4663
SBER;60;20070115;170000;88910.0900000;89291.9900000;88602.5100000;89032.0300000;5647
SBER;60;20070115;180000;89099.9600000;89820.0000000;88850.0000000;89425.0400000;7995
SBER;60;20070115;190000;89486.0000000;89859.9700000;89330.0000000;89600.0000000;5804
SBER;60;20070116;110000;89582.0800000;91650.0000000;89582.0800000;91399.0000000;12126
SBER;60;20070116;120000;91301.0600000;92950.0000000;91118.4600000;92888.0000000;12791
SBER;60;20070116;130000;92888.0000000;94949.4900000;92501.1300000;94199.7800000;18704
SBER;60;20070116;140000;94055.0200000;94399.0000000;93500.0100000;94150.0000000;9113
SBER;60;20070116;150000;94150.0000000;94279.9500000;92626.1200000;92816.0000000;6527
SBER;60;20070116;160000;92816.0000000;93780.0000000;90345.9100000;93400.0000000;26389
SBER;60;20070116;170000;93400.0000000;93490.0000000;92350.0000000;92999.0000000;10679
SBER;60;20070116;180000;92900.0600000;94600.0000000;92620.1300000;94427.0000000;14334
SBER;60;20070116;190000;94427.0000000;95199.9900000;94223.0000000;94750.0000000;16571
SBER;60;20070117;110000;94505.0500000;97450.2000000;93303.0300000;96690.0000000;21532
SBER;60;20070117;120000;96699.9900000;97199.0000000;95110.0000000;95200.0000000;17655
SBER;60;20070117;130000;95200.0000000;95598.0000000;93710.0000000;94500.0000000;21050
SBER;60;20070117;140000;94405.0600000;95616.0000000;94405.0600000;95500.0000000;7420
SBER;60;20070117;150000;95450.0000000;96269.9300000;94220.0000000;94700.0000000;10401
SBER;60;20070117;160000;94650.0000000;94799.9000000;93500.0300000;93800.0000000;9892
SBER;60;20070117;170000;93800.0100000;93800.0100000;89223.0000000;90900.0000000;32117
SBER;60;20070117;180000;90800.0000000;93500.0000000;89600.0000000;93000.0000000;29139
SBER;60;20070117;190000;93000.0300000;93000.0300000;90422.0000000;92400.0000000;13615
SBER;60;20070118;110000;93577.0000000;94900.0000000;92400.0000000;92798.9900000;10665
SBER;60;20070118;120000;92798.9900000;94900.0000000;91700.0000000;94246.0000000;19837
SBER;60;20070118;130000;94240.0000000;94400.0000000;92456.0000000;93000.0100000;8744
SBER;60;20070118;140000;93000.0000000;93000.0000000;91326.6000000;91700.0000000;9346
SBER;60;20070118;150000;91700.0000000;92099.9700000;90552.9000000;91259.9900000;10699
